dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
1027_ESL,ok,4,NoRef,0.8005440901540264,0.5909614639957254,26,9.410426139831543,,0.01,((5.0 + (0.7000000000000001 * (-5.984639666737496 + (1.0617441192563855 * x_3)))) + (((0.6 * (-4.597176476102773 + (0.8602078682278196 * x_2))) + (0.3 + (0.4 * (-3.2646780146027847 + (0.640682119755828 * x_1))))) + (-0.1 + (0.3 * tan((0.02 + (-9.9 * (-3.5866482951028424 + (0.6488943529449531 * x_0)))))))))
1028_SWD,ok,10,BFGS,0.17983695672538935,0.7324648345004877,109,25.25909161567688,,0.01,(0.030290752367534764 + (0.5676203508009019 * sqrt((((2.3311405509150855 * (-2.1373666733018415 + (0.9662597980568902 * x_2))) + ((0.7288106756861975 + (0.13565003983582574 * arctan((((((0.3541796062546899 + (6.600646528005468 * tan((-0.6075146586681673 + (-2.569944899053485 + (1.3329589725381146 * x_6)))))) * (-86.10083585682898 + (-0.5200024320199521 * (-2.697450793320586 + (1.3559571682241551 * x_0))))) - ((-0.3729398431573025 + (-12.899935311201897 * (-2.6342106133194694 + (1.2394341028792988 * x_9)))) + (0.00684015684269747 + (-2.6800884616964424 * arctan((-9.930001615776218 + (0.006662124452893649 * (-2.600553656918532 + (1.2550934637637703 * x_8))))))))) - (0.003040156842697471 + (-4.092641403315824 * (((0.5987509916255557 + (-0.5506454057199298 * (-2.569944899053485 + (1.3329589725381146 * x_6)))) * ((-1.4019932732189846 + (-0.0787944592874776 * (-2.426926571290108 + (1.2290310117944503 * x_3)))) + (70.99800672678101 + (-6.049377205001054 * (-2.268186844778958 + (0.9771051887330375 * x_4)))))))**2))) + (0.04203984315730253 + (-0.0009346887981037967 * (-2.6342106133194694 + (1.2394341028792988 * x_9)))))))) * (((0.004955086559737873 + arctan((4.007616873175015 * (-2.9081003152529648 + (2.0120620262359075 * x_5))))) + (0.055865086559737875 + (0.23173015832383217 * sin((-0.004939558465346921 + (-79.79784324651304 * (-2.8215915534304346 + (1.2833193845196034 * x_1)))))))) * (0.5996316219085884 + (0.6231904399214806 * inv((0.38262901882878153 + (-0.012630047743040058 * (-2.7596764375814526 + (1.367982371570449 * x_7)))))))))) + (43.902000133357504 + (2.4144003242867886 * (-2.600553656918532 + (1.2550934637637703 * x_8))))))))
1029_LEV,ok,4,BFGS,-0.00010938500586510358,0.9234875616554677,69,11.690397500991821,,0.01,(1.782333048159463 + (-1.0571837076481713e-09 * (((0.9916423117212162 + (0.01730338221299082 * (-1.4856411796560651 + (0.7038729530903657 * x_2)))) - (((-0.09224231172121611 + (-0.01271932629643769 * (-1.2447225684250052 + (0.7356516361849913 * x_0)))) + (0.09005768827878387 + (3.296506191065417 * (-1.453122682939075 + (0.7314375920834271 * x_1))))) - (0.0029623117212161606 + (-30.79912167311376 * sin((((-0.02204371645752965 + (-1.2447225684250052 + (0.7356516361849913 * x_0))) * (-7.241332479829525 + (12.499676709467503 * inv(((-46.100024731308245 + (2.801019332012902 * (-1.43051090044895 + (0.7293563394539174 * x_3)))) * (9.38083809506089 + (0.008605426777024866 * ((-0.07637822416288687 + (0.547798377894187 * log((56.09996729753708 + (-0.009094275837962745 * (-1.453122682939075 + (0.7314375920834271 * x_1))))))))**2))))))) * (82.30102106425507 + (0.004979872600828809 * sqrt((6.50019639816398 + (0.021705014816750412 * (-1.453122682939075 + (0.7314375920834271 * x_1))))))))))))))**2))
1030_ERA,ok,4,BFGS,0.08703290609837189,2.0791705836177723,59,14.43100380897522,,0.01,((0.6161937411888999 + (-2.302588012004832 * cos(((3.4837087159876905 + (-0.28267034374952843 * (-1.7229002393230515 + (0.2634941230612334 * x_1)))) + (-79.4462912840123 + (4.090741126641935 * arctan((1.51024007782613 + (-0.031562309456697996 * (-1.6699147855983014 + (0.21789076012503933 * x_0))))))))))) + (0.7489937411889003 + (4.854950030991013 * abs(((0.035149338160765306 + (0.042421628246523534 * abs(((-0.20755619741977918 + (0.504774919497054 * (-1.848228685399118 + (0.2762949001493599 * x_2)))) * (0.008251744629783644 + (0.044695073574618334 * inv((-8.950013498000436 + (0.024865614610209627 * (-1.3791511341247022 + (0.2190519590414076 * x_3))))))))))) - (-0.10831933816076533 + (-0.031339007519492604 * sin((-0.504335769978508 + (-48.654771769403325 * (-1.6699147855983014 + (0.21789076012503933 * x_0))))))))))))
1089_USCrime,skip,13,,,,,,,0.01,
1096_FacultySalaries,ok,4,NoRef,0.6320443191260883,2.3939432256362565,32,7.980890512466431,,0.01,(((-0.0025199999999999997 + (0.6950000000000001 * ((-0.373 * (-8.770750843354087 + (0.1692268037964866 * x_3))))**2)) + (41.9 + (2.7 * (-8.770750843354087 + (0.1692268037964866 * x_3))))) - ((0.08950000000000001 + (-0.0035399999999999997 * (-8.294162598512163 + (0.14200756008222232 * x_1)))) - ((-0.0635 + (-4.1 * (-7.228378749769162 + (0.09741892258588145 * x_2)))) - (-2.79 + (-7.07 * (-8.294162598512163 + (0.14200756008222232 * x_1)))))))
1191_BNG_pbc,skip,18,,,,,,,0.01,
1193_BNG_lowbwt,ok,9,NoRef,0.5316167720943583,491.46110607787637,94,82.36891770362854,,0.01,((0.06960000000000001 + (-0.134 * sqrt(((-9.72 + (82.8 * ((0.24300000000000002 + (-0.304 * sin((-6.22 + (-9.6 * (-2.2954917666927157 + (2.7311282671192774 * x_7))))))))**3)) * (-85.9 + (-0.026000000000000002 * (-4.379396026233055 + (0.18873184169507426 * x_1)))))))) * ((0.918 + (-2.98 * sqrt(((-0.00122 + (0.0154 * (-0.8258478427120429 + (2.0367246511033446 * x_4)))) + (0.06860000000000001 + (35.2 * ((47.0 + (0.0536 * (-0.8753177193754129 + (0.7228622117526775 * x_8)))))**2)))))) - ((((-28.2 + (-0.00345 * (-1.8663682181069738 + (1.3843764003815417 * x_3)))) - ((-1.29 + (-0.35300000000000004 * (-0.2743552436594544 + (3.9192646197720467 * x_6)))) - ((9.98 + (32.2 * (-0.6709061034818435 + (2.1614276456324326 * x_0)))) * (-4.91 + (-0.00631 * (-4.248422047977351 + (0.032784099878693275 * x_2))))))) - (-38.6 + (-0.00808 * (-0.42492690553036766 + (1.646080181370378 * x_5))))) - (-0.7130000000000001 + (-0.05380000000000001 * sqrt((-0.09350000000000001 + (0.0787 * abs((0.0052 + (2.05 * (-0.6709061034818435 + (2.1614276456324326 * x_0)))))))))))))
1196_BNG_pharynx,ok,10,NoRef,0.3509291861626852,336.9621979499364,106,130.9042592048645,,0.01,((-3.77 + (0.016 * abs(((((-0.00998 + (-0.5850000000000001 * (-0.9748807203728533 + (2.0006472363190704 * x_2)))) + ((5.73 + (0.0087 * (-1.2335146302106939 + (1.2276236734098909 * x_6)))) - ((0.0015999999999999999 + (-94.0 * (-0.6062755085208393 + (2.2556906439594284 * x_9)))) + (-9.4 + (-0.00618 * (-0.6062755085208393 + (2.2556906439594284 * x_9))))))) - (-0.0031 + (3.62 * (-0.9787621505210815 + (0.9861318424906281 * x_7))))) * (((-0.00913 + (-0.006059999999999999 * (-1.4145987963010245 + (1.5251980225035269 * x_3)))) + ((99.2 + (6.24 * (-1.3024072194677068 + (0.5724276438596108 * x_0)))) * (-1.6500000000000001 + (4.21 * sin((-38.1 + (-54.7 * (-1.4884195962629418 + (1.0396411615340688 * x_8))))))))) - ((0.00699 + (-55.5 * (-0.5294352082530241 + (1.2636529607062625 * x_5)))) - (-0.152 + (92.10000000000001 * (-0.6062755085208393 + (2.2556906439594284 * x_9)))))))))) + ((-0.10500000000000001 + (0.006869999999999999 * abs((((-0.597 + (-1.768313735831374 + (2.3338242443666983 * x_1))) + (0.058300000000000005 + (-0.0028599999999999997 * ((-28.3 + (-7.8 * (-5.38901179775602 + (0.0891167199145502 * x_4)))))**2))) * (86.9 + (0.753 * inv((-0.00878 + (6.72 * (-0.9748807203728533 + (2.0006472363190704 * x_2))))))))))) - (-0.9480000000000001 + (-0.037000000000000005 * (-1.768313735831374 + (2.3338242443666983 * x_1))))))
1199_BNG_echoMonths,ok,9,NoRef,0.31664826358892484,13.107508286278792,68,66.67208337783813,,0.01,((0.1 + (0.002 * (((30.0 + (-20.0 * (-0.7006903278735214 + (2.1278543120472913 * x_0)))) + (0.3 + (-99.9 * sin(((0.01 + (5.0 * (-0.5017378935864184 + (2.494810397741941 * x_8)))) + (0.006 + (0.01 * inv(((0.060000000000000005 + (0.060000000000000005 * (-5.895898785165648 + (1.2318638071644166 * x_5)))) + ((0.060000000000000005 + (0.060000000000000005 * (-0.49911869021357436 + (2.5026501539864436 * x_2)))) + ((0.060000000000000005 + (-0.060000000000000005 * (-7.592359124770964 + (0.12102999837163637 * x_1)))) + (0.060000000000000005 + (-0.060000000000000005 * (-2.0328645278907476 + (9.118566531730082 * x_3))))))))))))))))**2)) + ((0.001 + (-0.002 * (-3.067944714584882 + (2.164750004991396 * x_7)))) * ((90.0 + (0.02 * (-1.6574444047673307 + (0.13888828634554612 * x_4)))) + (0.001 + (0.02 * (-2.6721771408958337 + (0.18194219588543792 * x_6)))))))
1201_BNG_breastTumor,ok,9,BFGS,0.006710853625868318,10.358560376022679,99,80.52122807502747,,0.01,((0.25208387955325867 + (-0.35685918353565105 * tan((89.53754252845063 * (-0.7262194085300238 + (2.103213727676835 * x_8)))))) + ((-0.5070061204467412 + (0.8439220975370505 * (-0.5638320098201588 + (2.337409924133613 * x_3)))) - ((-24.356993879553258 + (0.07398783667494323 * inv((0.4925842441524527 * (-0.9189845014450806 + (1.6390296272383873 * x_1)))))) + ((-0.04248596220157394 + (-7.940910613402036 * inv(((-0.0013556957916813351 + (-0.4284309028462297 * (-0.7087067259517521 + (0.22582626161959693 * x_2)))) + ((39.69982430420832 + (0.023918283118080023 * inv(((((46.300000000185726 * (-0.9189845014450806 + (1.6390296272383873 * x_1))) * (0.005781477607984682 + (0.950000000061496 * exp((-0.0030199999415788273 + (23.09999999998434 * (-1.1088808592176158 + (0.7610555194479648 * x_6)))))))) + (0.036700051377683895 + (24.499999966340535 * (-0.6252646835076331 + (2.224587380561564 * x_7))))) - (-6.120000051377684 + (1.3400000483255416 * (-0.5638320098201588 + (2.337409924133613 * x_3)))))))) + (0.05232430420831868 + (0.03294534918373969 * inv(((-0.0029320595212139677 + (-0.21287419936958585 * (-1.5180585447871628 + (1.2488927483023398 * x_4)))) * (2.8799907127955153 + (0.0006459147073858629 * (-5.250497014027723 + (0.10319273787661308 * x_0))))))))))))) * (0.8056388341728599 + (-1.2486492320108673 * inv((0.5847272158928145 + (0.4619607317880377 * cos((-0.00020191241003194443 + (59.30936905290138 * (-1.0518934400831168 + (2.002560077875804 * x_5))))))))))))))
