dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
1027_ESL,ok,4,NoRef,0.5940931282035373,0.8430414133578268,70,16.385244369506836,,0.1,((((-6.03 + sin((-2.89 + (-79.9 * inv((-7.08 + (-73.9 * tan(((0.09330000000000001 + (-99.7 * (-3.2646780146027847 + (0.640682119755828 * x_1)))) * (-23.2 + (-97.4 * (-3.5866482951028424 + (0.6488943529449531 * x_0))))))))))))) + (-0.038500000000000006 + (-0.5880000000000001 * (-4.597176476102773 + (0.8602078682278196 * x_2))))) * ((-0.0514 + (-0.0073 * (-5.984639666737496 + (1.0617441192563855 * x_3)))) * (-5.76 + (-0.769 * cos(((0.5 + (0.0018399999999999998 * (-3.2646780146027847 + (0.640682119755828 * x_1)))) * (-0.0171 + (-76.4 * (-3.2646780146027847 + (0.640682119755828 * x_1)))))))))) * (-0.00797 + (-0.09090000000000001 * (((-0.0005 + (-0.00539 * (-5.984639666737496 + (1.0617441192563855 * x_3)))) - (5.63 + (0.267 * (-3.2646780146027847 + (0.640682119755828 * x_1))))))**2)))
1028_SWD,ok,10,BFGS,0.13313988403803567,0.7530281161389814,97,22.647287368774414,,0.1,(((56.000446215124924 + inv((0.8820887077498383 + (-0.017778756041750617 * ((-43.39999450832632 + (-26.500009578414467 * (-2.8215915534304346 + (1.2833193845196034 * x_1)))))**2)))) + (0.07304621512492482 + (3.2153111782045847 * arctan((((-0.008128818993872192 + (-2.6342106133194694 + (1.2394341028792988 * x_9))) + (-0.07836881899387219 + (0.007297721983135242 * (-2.569944899053485 + (1.3329589725381146 * x_6))))) * ((-3.92000340059009 + (0.7880003431593046 * (-2.268186844778958 + (0.9771051887330375 * x_4)))) + (0.66599659940991 + (0.6295894240336112 * (((9.989952924532197 + (-0.00805526580109168 * (-2.7596764375814526 + (1.367982371570449 * x_7)))) - (-0.9969529245321971 + (0.009750614651757328 * inv((0.8929999495637356 + (30.200000004523982 * (-2.600553656918532 + (1.2550934637637703 * x_8)))))))))**2)))))))) * (((9.13803973664437 * inv((64.50027776718248 + (0.0013348631846509186 * (-2.426926571290108 + (1.2290310117944503 * x_3)))))) - ((-0.0004371728622255327 + (0.0038791828201272215 * (-2.697450793320586 + (1.3559571682241551 * x_0)))) * (0.017504321462334237 + (0.3216159958313809 * cos((-0.0462996602090641 + (79.09003599150347 * (-2.569944899053485 + (1.3329589725381146 * x_6))))))))) + ((-0.10520076939553558 + (0.0028061474019351537 * sqrt((5.442142018859684 + (-2.9081003152529648 + (2.0120620262359075 * x_5)))))) * (0.7374483259006721 + (-0.018487981579152026 * (-2.1373666733018415 + (0.9662597980568902 * x_2)))))))
1029_LEV,ok,4,NoRef,0.12136640680672628,0.8655879480013914,72,15.558020830154419,,0.1,(((0.00431 * (-1.4856411796560651 + (0.7038729530903657 * x_2))) + (((0.030000000000000002 + (0.08650000000000001 * (-1.43051090044895 + (0.7293563394539174 * x_3)))) + (1.87 + (0.00562 * (-1.43051090044895 + (0.7293563394539174 * x_3))))) - (-0.00235 + (-0.0809 * ((0.008 + (4.0 * cos((0.756 + (82.3 * ((-0.406 + (-0.789 * (-1.4856411796560651 + (0.7038729530903657 * x_2)))))**2))))))**2)))) + (0.0034999999999999996 + (-0.93 * cos((0.738 + (13.4 * sqrt(((-0.0892 + (9.1 * ((-3.08 + (-1.453122682939075 + (0.7314375920834271 * x_1))))**2)) * (0.06630000000000001 + (-0.027700000000000002 * sqrt(((0.049100000000000005 + (-0.0033599999999999997 * (-1.2447225684250052 + (0.7356516361849913 * x_0)))) - (-0.025500000000000002 + (-0.00997 * (-1.2447225684250052 + (0.7356516361849913 * x_0))))))))))))))))
1030_ERA,ok,4,BFGS,0.13181447435728932,2.0275371962821476,57,16.37308168411255,,0.1,((((9.43082438792325 + (-0.16273287970887568 * (-1.6699147855983014 + (0.21789076012503933 * x_0)))) - ((((88.66917561207676 + (-6.706690854078754 * (-1.7229002393230515 + (0.2634941230612334 * x_1)))) - (56.63082438792325 + (-0.04525346489879617 * (-1.848228685399118 + (0.2762949001493599 * x_2))))) - (72.93082438792325 + (6.888737120291125 * (-1.6699147855983014 + (0.21789076012503933 * x_0))))) + (-0.05382438792324918 + (-0.05943729132193311 * (-1.3791511341247022 + (0.2190519590414076 * x_3)))))) - (-0.03582438792324918 + (-0.8938372913219331 * (-1.3791511341247022 + (0.2190519590414076 * x_3))))) * (0.09402674841341792 + (-0.02739343934982711 * abs((-0.2979281885501205 + (0.7971153914516207 * sin(((-6.778061431921291 + (-0.08493689145489329 * (-1.848228685399118 + (0.2762949001493599 * x_2)))) + (-0.0050514319212910525 + (25.51175716468034 * (-1.7229002393230515 + (0.2634941230612334 * x_1))))))))))))
1096_FacultySalaries,ok,4,BFGS,-3.184672316433823,8.073220574119908,37,9.576143741607666,,0.1,(((0.038112183432409644 * (-0.483045891539648 + (2.5532425695667107 * x_0))) - ((-48.34196476146857 + (1.331909924490523 * (-7.228378749769162 + (0.09741892258588145 * x_2)))) + ((-4.941964761468565 + (0.2201771041295026 * tan((-0.2609894647108268 + (-87.55501588567103 * (-7.228378749769162 + (0.09741892258588145 * x_2))))))) - (-0.291035238531435 + (3.363440872013051 * (-8.294162598512163 + (0.14200756008222232 * x_1))))))) + (-10.118035238531434 + (-0.029343129108105326 * sqrt((0.020555816904941945 + (-0.0013321999394463723 * (-0.483045891539648 + (2.5532425695667107 * x_0))))))))
1193_BNG_lowbwt,ok,9,NoRef,0.5170870005975778,499.02572493234436,92,76.18778729438782,,0.1,((-55.800000000000004 + (-0.29500000000000004 * (-1.8663682181069738 + (1.3843764003815417 * x_3)))) * ((37.300000000000004 + (-0.009049999999999999 * (-0.42492690553036766 + (1.646080181370378 * x_5)))) - ((((((-2.35 * (-0.8258478427120429 + (2.0367246511033446 * x_4))) + (0.00399 + (-7.29 * (-0.6709061034818435 + (2.1614276456324326 * x_0))))) + (-4.25 + (0.07020000000000001 * (-4.379396026233055 + (0.18873184169507426 * x_1))))) - (-96.4 + (-0.879 * (-0.8753177193754129 + (0.7228622117526775 * x_8))))) - ((3.5700000000000003 + (-0.00915 * (-4.248422047977351 + (0.032784099878693275 * x_2)))) + (0.48300000000000004 + (0.187 * (-0.8258478427120429 + (2.0367246511033446 * x_4)))))) + ((-0.0946 + (2.74 * (-2.2954917666927157 + (2.7311282671192774 * x_7)))) + (((-0.0307 + sin((67.5 * (-0.6709061034818435 + (2.1614276456324326 * x_0))))) + ((2.73 + (-0.0666 * (-1.8663682181069738 + (1.3843764003815417 * x_3)))) - (3.69 + (0.00756 * inv(((0.055200000000000006 + (-8.78 * (-0.2743552436594544 + (3.9192646197720467 * x_6)))) + (-0.038000000000000006 + (0.052000000000000005 * (-4.379396026233055 + (0.18873184169507426 * x_1)))))))))) * (-7.68 + (7.53 * sin((-0.12000000000000001 + (6.3100000000000005 * (-0.8258478427120429 + (2.0367246511033446 * x_4))))))))))))
1196_BNG_pharynx,ok,10,NoRef,0.3455387654920742,338.35851125011493,101,106.52885794639587,,0.1,(((85.10000000000001 * abs(((0.0075899999999999995 + (0.28 * (-0.6062755085208393 + (2.2556906439594284 * x_9)))) * (-24.900000000000002 + (4.53 * tan((-0.00284 + (17.7 * (-1.2335146302106939 + (1.2276236734098909 * x_6)))))))))) - ((28.1 + (-0.032 * (-1.768313735831374 + (2.3338242443666983 * x_1)))) + ((-77.7 + (-0.07 * (-5.38901179775602 + (0.0891167199145502 * x_4)))) - (0.18100000000000002 + (-30.0 * sin(((2.61 + (-16.0 * sin(((49.7 + (-0.05 * (-1.4145987963010245 + (1.5251980225035269 * x_3)))) + ((-8.38 + (-91.10000000000001 * (-1.768313735831374 + (2.3338242443666983 * x_1)))) + (-0.14700000000000002 + (-0.05670000000000001 * (-0.9748807203728533 + (2.0006472363190704 * x_2))))))))) * ((-0.21400000000000002 + (-6.83 * (-0.9787621505210815 + (0.9861318424906281 * x_7)))) * ((0.861 + (8.91 * (-1.3024072194677068 + (0.5724276438596108 * x_0)))) + ((-9.08 + (4.59 * (-1.2335146302106939 + (1.2276236734098909 * x_6)))) + ((-0.07650000000000001 + (8.4 * (-0.5294352082530241 + (1.2636529607062625 * x_5)))) * ((-0.08370000000000001 + (-0.001 * (-1.4884195962629418 + (1.0396411615340688 * x_8)))) + (-0.0040999999999999995 + (-4.8 * (-1.4145987963010245 + (1.5251980225035269 * x_3)))))))))))))))) + (22.2 + (0.07970000000000001 * (-1.3024072194677068 + (0.5724276438596108 * x_0)))))
1199_BNG_echoMonths,ok,9,NoRef,0.39057824573073097,12.378184916198478,94,42.706005334854126,,0.1,((55.300000000000004 + (0.00246 * (-0.7006903278735214 + (2.1278543120472913 * x_0)))) * (((-3.87 + (0.378 * (-0.49911869021357436 + (2.5026501539864436 * x_2)))) * (0.00654 + (-0.00769 * abs((-0.0738 + (0.00728 * (((0.0723 + (-0.5700000000000001 * cos((((-0.11 + (-0.627 * (-0.5017378935864184 + (2.494810397741941 * x_8)))) * (0.039400000000000004 + (0.0594 * (-1.6574444047673307 + (0.13888828634554612 * x_4))))) - (-0.93 + (3.72 * (-0.7006903278735214 + (2.1278543120472913 * x_0)))))))) * ((74.5 + (0.013900000000000001 * sqrt((0.015500000000000002 + (-0.0032199999999999998 * sin((((-0.08330000000000001 + (-2.6721771408958337 + (0.18194219588543792 * x_6))) - ((-61.1 + (2.9 * (-2.0328645278907476 + (9.118566531730082 * x_3)))) + ((-0.0030099999999999997 + (-0.9820000000000001 * (-2.0328645278907476 + (9.118566531730082 * x_3)))) + (-0.00861 + (-0.00074 * (-3.067944714584882 + (2.164750004991396 * x_7))))))) * (38.7 + (0.079 * (-7.592359124770964 + (0.12102999837163637 * x_1))))))))))) - (0.00856 + (0.058800000000000005 * (-5.895898785165648 + (1.2318638071644166 * x_5)))))))**2)))))) - (-0.07 + (0.034 * (-7.592359124770964 + (0.12102999837163637 * x_1))))))
1201_BNG_breastTumor,ok,9,BFGS,-0.0005616790858560261,10.396412184439766,92,59.75409746170044,,0.1,(7.2996673724481145 + (6.324862890846376e-05 * abs(((-0.5014387134918258 + (-2.4879614844406612 * (-0.7262194085300238 + (2.103213727676835 * x_8)))) + ((0.6665612865114559 + (5.178163987908451 * (-5.250497014027723 + (0.10319273787661308 * x_0)))) + ((((50.15256128652388 + (2.336090023838524 * cos((-7.3442400946564765 * (-0.7262194085300238 + (2.103213727676835 * x_8)))))) + (9.182561286501992 + (-1.115837091103577 * (-0.6252646835076331 + (2.224587380561564 * x_7))))) - (((0.3530660122021899 * (-5.250497014027723 + (0.10319273787661308 * x_0))) - ((0.14836128650396815 + (22.548667486573684 * (-0.5638320098201588 + (2.337409924133613 * x_3)))) - (-0.04339128651116434 + (-14.379499446955087 * (-0.7087067259517521 + (0.22582626161959693 * x_2)))))) + ((-0.25605500212773297 + (-0.6784634372453888 * (-1.5180585447871628 + (1.2488927483023398 * x_4)))) * (4.291312105028568 + (0.3141155843850749 * (-0.9189845014450806 + (1.6390296272383873 * x_1))))))) - ((3.3974387134884476 + (-42.91243851601067 * (-0.7262194085300238 + (2.103213727676835 * x_8)))) - (((4.986278907020303 + (-0.5638320098201588 + (2.337409924133613 * x_3))) - (-39.02027890950419 + (-11.86237568075075 * tan((1.8165592854039119 + (-88.7072125245288 * (-0.5638320098201588 + (2.337409924133613 * x_3)))))))) * ((82.49838523020996 + (0.00010832929463638495 * (-1.1088808592176158 + (0.7610555194479648 * x_6)))) - (-2.148485230409198 + (-0.001146137078966018 * (-1.0518934400831168 + (2.002560077875804 * x_5)))))))))))))
1203_BNG_pwLinear,ok,10,NoRef,0.46731694016307945,3.25795802777575,91,59.402708292007446,,0.1,((((0.00658 * sqrt((0.878 + (0.29700000000000004 * sqrt((80.7 + (0.057 * (-0.026755910949340968 + (1.191283622228365 * x_7))))))))) - (-0.0033399999999999997 + (-0.00121 * inv((2.7 + (-8.85 * cos((-7.76 + (0.51 * (0.05301294397079258 + (1.1962125910257306 * x_8))))))))))) + (0.503 + (0.162 * inv((63.9 + (0.028700000000000003 * (0.021079400064747105 + (1.2326624527298857 * x_6)))))))) * ((1.6 + (6.140000000000001 * inv((-75.5 + (-0.10672377789578776 + (1.219307002427927 * x_5)))))) * ((-0.058100000000000006 + (0.07310000000000001 * (0.13590670909093983 + (1.2475172979012206 * x_1)))) - (((((-0.07806305361583178 + (1.0030422923983957 * x_0)) * (0.008459999999999999 + (-0.397 * sin((-0.915 + (0.41100000000000003 * inv((-37.5 + (-0.07400000000000001 * (0.017023356996386664 + (1.214022120525997 * x_3))))))))))) * (9.08 + (-0.0072499999999999995 * (-0.026755910949340968 + (1.191283622228365 * x_7))))) + (0.0011099999999999999 + (-1.75 * (-0.07012326027132888 + (1.2885997731187766 * x_4))))) + (0.010400000000000001 + (-0.73 * (0.09327695722231513 + (1.1935641468320128 * x_2))))))))
